"Gene","KO1","KO2","KO3","KOGFP1","KOGFP2","KOGFP3","RE1","RE2","RE3","WT1","WT2","WT3","RND1","RND2","RND3"
"RGS12",19.6403614555818,19.6152111320701,16.0651636577838,19.6489140049806,16.1721930829105,19.5907606371086,19.4992639248583,19.221846690888,19.5356152151036,19.7591144720149,19.5176232575668,19.8921232779352,21.3907583195374,22.1698467281037,21.844209620918
"RGS19",20.6331912561721,19.6689247924187,20.2825228803099,17.0796618597754,20.2368527352117,20.098634845346,20.1472049249422,19.8990146199145,20.1770204212541,20.3319501984787,19.9366753170171,20.3667266774163,21.2042582907948,24.1583975083142,20.9352593077736
"RGS20",20.5158432214589,20.1912701095769,20.2504325908933,20.4868104763738,20.3900755176402,20.3223110838073,20.4499455822788,20.4925906139894,20.6385702553171,20.2655395073795,19.9045714153585,20.0149221998654,22.6736573715787,19.0747451429514,22.1869297093091
"RGS3",19.1729304186692,19.1337693609639,15.922282416004,19.1862980476132,18.7713282611948,19.1760002249792,19.3565207469501,19.0738225340174,18.9870002563812,19.4453402467323,19.2534689642008,19.247772250014,23.2318413890874,24.8181799250281,23.1560563739639
"RHBDD1",21.5262446627649,21.642571333917,21.3633011643464,21.3733085878436,21.4266768142773,21.1841561982076,21.2464976473768,21.6832490855129,21.3766786588994,21.0202244502661,20.4747882603338,17.7795526518662,23.9681868041803,20.5903640967755,24.7097552212178
"RHBDD2",16.0037814100316,19.7494570127842,20.2063049370741,19.8946401622243,20.5544080463311,20.531821193107,20.7681810933929,21.1893051814572,21.1342013077487,19.8084206242335,19.9576419646571,16.4672871235602,23.2115075135731,18.9287988231993,22.4480812594253
"RHBDD3",NA,20.140012163028,19.2164356340442,20.2480120902218,19.5965810591496,20.1335197884947,19.8732924019062,21.2439340214768,20.1301997567683,NA,19.5980652254902,19.6917707766042,27.5267104962514,21.6848102469882,19.2420878522275
"RHBDF2",20.5723301509562,20.4301125422803,20.2704926705164,20.7201640825802,20.3743815202396,20.5306082722274,20.4072708766461,20.8656388892895,20.496940550202,17.1115432457497,20.4583194942429,20.6485252336004,19.3492466678669,27.1244496663936,24.7294633455204
"RHEB",23.4948165297179,23.5880859909444,20.3622263788924,23.1848874466537,23.6481552330707,23.19034872331,20.2577112507277,23.1429649110102,23.6395620716186,23.4116468787165,23.4879429246433,23.6239499013025,22.5921399127455,22.6998456471455,18.4293454400575
"RHOA",26.9753692364466,26.3937508001017,26.3206199006574,26.7983872167626,22.85570799073,26.3108726421865,26.6902974583211,23.0393821250401,26.593032859266,26.6155551333438,26.3221666323012,26.427132741954,26.5663333944433,19.2988188461455,NA
"RHOB",22.9057230260806,22.4950874504354,22.675322207508,22.4353019718825,18.6840123217415,22.0007190522251,19.404580294857,22.0950473356,22.981596894596,22.2388053053372,21.9581260939014,18.8169617557435,19.8506401119545,23.108865470531,24.7173098810696
"RHOC",27.4906638928302,27.0825443619742,27.1401699767332,24.1471696714046,27.3437452382147,27.0882305900496,27.2792609570427,26.2473753978115,27.4266048882878,24.0828558273153,23.7248836164063,27.3459908703471,22.4492443816683,20.7559812538195,25.6570794269297
"RHOF",23.0929485594003,23.3464194529473,23.3189826734537,23.0128343897189,23.1589044077842,22.9393006750101,23.4710444282443,23.4416828461297,23.5924111840043,22.970112036021,23.0248861914306,13.2261110981324,21.7677868102219,18.8472500792716,21.7269303255153
"RHOG",18.5617727204758,25.0016683415927,24.943525084908,25.0686794790566,24.7119422442482,25.0626330387124,25.1226789646834,25.2719380270057,24.9249513739741,25.0359511094668,24.9311672188601,18.2649877230578,20.0039831181054,21.7432874261766,21.7944943998577
"RHOQ",19.7349659081302,19.2483607722471,16.0640690803855,20.0662337513178,19.266406824509,18.8553673393606,NA,20.5816226329661,19.1263843514653,NA,19.0575290701068,19.5030939429697,21.8695354837786,19.7105239571745,25.2203858193727
"RHOT1",23.7232921176468,23.9452742354685,23.8860851224645,23.7329465108171,23.9983215912762,23.672007667174,23.8995946060574,23.4470311238886,20.5834831503348,23.4835392872191,20.1934627956454,23.7714185400653,20.2381411330385,26.6202495731732,21.674347892052
"RHOT2",22.9502333630232,23.0893006301145,23.0267162559892,23.1524614059988,23.1495775104184,23.2195351731974,23.051289607438,23.0895978921563,19.6579743247266,23.0120497219468,22.876872682847,23.0621925867871,24.2690610287839,20.9518360658892,19.1354638066897
"RHOU",16.016525395638,16.1964868661372,NA,17.1028266460999,13.9947953713212,16.5628386531178,17.4214238495662,17.4456130418271,18.0501621909428,16.7238475612813,17.3060705922879,16.729421594561,25.7846926492894,19.843694140608,20.2143796018357
"RHPN2",23.0342458469211,23.0103558268399,23.1323032886261,23.8856802701467,24.0090136852456,23.7504407009663,23.3169845582326,23.0554050784871,23.4889483911321,22.8121054100011,22.6959098406677,22.8215472587165,21.7776570514912,20.3395966862969,20.0044221130197
"RIC1",20.061568963176,20.2553167738195,20.0678623452565,20.142279105184,20.2765992566545,20.5875403945646,20.3952318269817,20.6685145427044,20.2449549101262,20.2249567118669,20.6906698481889,20.2494456651583,23.404928322839,19.0602288671545,20.0785417488064
"RIC8A",24.1816032318354,24.0475352489741,24.1606608458011,20.907102646098,24.2810604593681,24.0858878347502,23.9265938853461,23.7488529071726,24.1114886436788,20.8367476909298,24.1649994276051,24.2424666810294,23.9385139101246,23.9471873632564,22.3694370677444
"RIC8B",21.1432019538742,20.8920513659435,21.0062233367619,21.5228678765145,21.4890477719124,21.4301707477696,20.9227331950326,17.9152783640858,21.1805198810326,21.1117597234177,21.1899469864852,21.2857205368588,26.6072347058671,21.9054240997105,22.1158990159668
"RICTOR",21.8199611459265,21.7227904410811,21.7249051561251,21.9813484775227,21.9369135790974,21.8758591935369,18.6154536282411,21.8071685791061,8.64385618977473,21.499848319543,21.3332323452888,21.4449198392278,21.4180533283697,23.4510146097462,20.3741310107016
"RIDA",19.6964344290672,23.096644869514,23.237807911264,23.187989916424,23.2997945139626,13.2083867905911,22.9965983035099,23.0449548614299,23.3342863809739,23.4409631744718,23.5821986161281,23.5935229999623,25.8606624747137,25.0335515075524,22.3588389680552
"RIF1",23.8780977000237,23.9546129142628,23.9758964106244,23.8234024227877,23.9185795773079,23.7907725508275,24.235019687947,24.2949818278336,20.9959120335115,20.4002842902065,23.6803471817931,23.8162017514209,22.0702621534005,24.6307221065661,20.7776847394828
"RIGI",22.1988110045578,22.2221870102909,22.1544228882735,22.0661269748081,22.1097713652712,21.8742129348309,21.6157674655453,21.6320677696653,21.6934567547034,18.6498596071749,21.941011416398,22.0537489320812,22.2766134543491,21.4159140005223,20.12976346629
"RILPL1",20.94947694086,21.1233781751399,21.1301670709877,21.2154322771722,21.4642630488854,17.7851395267441,21.2670821240208,18.1710594878868,21.4680358117726,21.0072141472833,21.0820996516604,21.1514941414145,17.7921357384713,21.4848086382341,21.6886566929664
"RILPL2",19.5085530695118,19.1266742281925,19.4751278012614,16.1928899604529,19.0649427042519,19.0273579939974,19.109381782266,NA,19.6017454029253,19.3887761996667,19.1155999813504,19.3708427585287,22.1182884303718,18.7814205503229,21.7304958434521
"RIMKLB",20.6491184408961,20.3341346822139,17.1269161676464,20.8426480502593,20.2879580676273,20.6582803559025,20.1089927319036,20.3547357893267,20.4450037283933,20.6839361019286,20.6610856662143,20.4539718897642,25.0248995879015,21.4303867002489,19.1170469616047
"RIMOC1",22.2241810127714,22.0446595944516,22.0353156167676,22.201640561,22.0222028695918,21.9265403202542,22.0375312028181,22.0483488395377,22.1116435298843,18.939444345591,22.2193469835539,22.101822467743,23.5627328171868,22.8814920905706,22.4020994475778
"RIMS1",22.4565712462904,18.9544519316284,22.2140759851757,22.3580230762715,21.8619289594802,22.2807617097685,21.5714286198283,21.7524304670228,22.153219564075,23.0097331286396,22.2664728817189,NA,20.5668279721039,24.5003159445529,24.7589042101315
"RIN1",23.0577460396285,22.9299047238734,23.0091416068211,22.9012607916185,22.8628522300919,19.3858897777575,22.7038503592989,22.5685933191301,22.7384271189068,22.9178649946463,22.9550544150017,22.8839942117414,24.3829982947207,21.1087637171472,23.7001452537937
"RIN2",21.8136238574955,21.6742823682428,21.4772671489955,21.8489243210411,21.398817786786,21.4921006078152,21.7716889398432,21.4369315996147,21.6836645896515,21.5647621397492,21.2145219001525,21.5625489539146,23.0568794536975,14.0379758551875,19.4477410926574
"RIN3",17.5507167289235,20.5904015626213,20.344762930846,20.585944531317,20.5149653775435,20.6414396957926,20.731350523335,20.5200392826383,17.3964208204848,20.8946016791076,17.5609596970907,20.7986648073809,23.7972365231148,23.1604049567707,19.9609931840189
"RING1",23.3275086501145,23.3216120249479,23.2445447251418,23.278286100349,23.2436637250918,23.3701029589393,23.2836828499061,22.9741430463858,23.2051824754114,20.0458876147056,23.0884303137434,23.186928349569,22.794219513876,23.8650309240633,21.4576438931422
"RINT1",21.1270037346878,21.0585599215536,21.017494886198,21.2622669297983,21.0324312004121,17.7527856942732,20.9263792510713,17.9245747714398,20.9527583072092,21.0348620855511,21.0671507182574,20.966266746024,23.3283197873231,23.4757084488208,26.6433395852364
"RIOK1",22.4444717581608,22.3434934349239,22.2551735436276,22.5273574465977,22.5126748870712,22.4396630052794,22.3311413738496,22.3467066029107,22.2727977704075,22.2508439961992,22.1526651778947,22.1193195333847,20.9100168316004,22.1087627601847,22.6211654087749
"RIOK2",21.6875452690141,21.5410611564773,21.8468194533716,21.5287631350308,21.7321699104617,21.7203344506328,21.8163786300062,22.1078246317357,21.8212955833719,21.5526348599652,21.7134406371386,21.5077414190912,20.4833296704853,21.8355288666234,23.1128284241144
"RIOK3",19.9090873650264,19.6363732654497,19.6837433934303,16.7609278136198,19.9744846120563,19.7486744102233,19.6487823785464,19.263255443934,19.6913448203617,19.7503635150531,19.5546150806231,19.6797429522989,23.0217550224924,21.2353312015207,21.625696359247
"RIOX1",23.4220901812743,23.0225498385661,23.1038664546234,23.4596781268887,23.2723098467575,23.2314640810347,23.1364551744796,23.2654147447425,23.2141923692308,23.2302872891482,22.9326336063953,23.1673544384621,20.7066941416443,22.7798854381708,19.0256073109439
"RIOX2",23.4337232156807,20.0377815251181,20.0680671027493,23.5415793602841,23.6214657092548,23.4410252511162,23.4248143160772,23.0974948145799,23.4490309818084,23.2076529136586,23.3178742081999,23.4266670900036,26.2022491549041,23.3400642816002,21.053860936314
"RIPK1",22.9261937277624,22.8053394506324,22.9114766572577,23.02575666116,22.888781888601,22.8291267401153,22.6473365495114,22.6994938740012,22.7775637510856,22.883417800952,22.7758742712634,19.5722838848393,29.1638521377184,23.6027932026572,21.9855747943814
"RIPK2",20.5393140827438,23.5426692850768,23.5440571916692,24.1758350448156,23.9947109653927,23.9216172415795,23.6119515555632,23.5170172965539,23.5643457104362,23.7901978355792,23.6766701246591,23.664519658288,23.199123992706,21.1088351685495,NA
"RIPK4",NA,19.8278047620983,19.7466225664417,NA,NA,19.7826943317931,20.02218762746,19.9103162720731,19.7350353460459,20.2844524915379,16.7718634034106,19.9885890016607,17.8110485047955,20.3138861024981,22.1825889405747
"RIPOR1",22.4265375973742,22.2372271777257,22.2840519731906,19.0043549005841,22.2171166779698,22.0793780069422,22.3627890157952,22.2051214583833,22.336148301939,22.0956490927512,22.0539335024619,22.2523483991966,19.6292018482386,22.4531540599018,19.597386990859
"RIT1",20.0652491366791,19.8588294147567,19.416612000873,16.6314186596025,19.6375234761439,19.8042586659077,20.089873277692,20.0191250978457,20.0328192607602,20.257119623744,20.0111644550581,16.6290007979523,19.0587554358953,16.4272964735918,20.6093645326225
"RIT2",22.7439575358926,21.767591244576,22.9079177230391,21.6155667791735,19.4340132377235,22.29533314639,19.216523261366,21.27471312906,22.5013578425307,19.1724836674886,22.5125401099397,22.676652264003,19.5586636034894,24.454082685621,22.7705409028513
"RLF",20.2947889972664,20.3279319507348,20.3615882977389,20.2042642619156,20.3839510366113,20.3634246946386,20.2169613181571,20.0968412406899,20.2361648853248,17.0006822658078,20.3180848780056,20.3863951081311,17.2014443387955,18.4715124892803,19.4971033570169
"RLIG1",22.7485063327019,22.8694129212231,22.7545221902446,22.7292873609295,22.9001529796888,22.5995635297333,22.8848418181149,22.6566712219878,22.7095579908512,22.7421035996323,22.9886193373016,22.9393503604623,26.4861730143022,20.6465903503238,24.4294598673361
"RLIM",21.109735663188,20.9966617411358,21.1412951633176,21.2642386988476,21.1874571917749,17.9458838662408,21.1291389767414,21.1786107557356,21.0792471293715,21.2764072901085,21.2309316393262,21.3798590203371,22.4933741801249,NA,26.8547954102532
"RMC1",21.501500471426,21.1491752680296,21.2921474781994,21.3655700808871,21.3650937227134,21.452967119685,21.400890899033,18.3588786642686,21.4105243299464,21.2890434404772,21.3397081293312,21.4466931069604,23.7899655976088,19.4821501316579,25.6172829076761
"RMDN1",22.8644818359349,22.8573213798495,22.8679856471981,12.782588759495,22.775795119364,22.5947867907702,22.8210831920604,22.9168580447044,22.7890934017174,22.6925888986949,19.2640828896069,22.6208312705945,25.0602040418732,23.2120568218998,20.5209667829549
"RMDN2",19.9087312404625,19.8971792584752,19.7099521092049,19.6195877489421,19.5734216008431,19.4523236993975,19.8498341924769,16.518130612695,19.6256678244014,16.5148219070927,19.8251622140797,19.4440827018357,25.0170038910786,27.4837426164876,20.7596273458709
"RMDN3",23.3782759348535,20.0680329785185,20.1439175185075,23.4674775659944,23.5381570731579,20.1718254950465,16.631617597143,23.1967736493457,16.5136813391712,23.4846997470281,23.5018164158907,23.4934986658801,23.9599853111269,21.1664885969545,23.3619072397666
"RMI1",20.358596475578,16.930691143975,20.1634789295732,17.0251287454865,20.2022589649133,20.2231815567033,20.0282460314302,19.8999115174485,19.9619413767953,16.943899813252,20.1541555352743,16.8110485047955,21.0985365441482,23.4781616827818,NA
"RMI2",22.8749597791465,22.5393954989959,22.6865208310116,23.0464795843135,22.8576526488158,19.5138644302472,22.6856755226558,22.3218799389414,22.7118335178162,23.1377439979923,22.9670628066122,22.9160323277536,29.6910666979188,20.1934627956454,21.031590156905
"RMND1",21.0242624627981,21.247525995758,21.1386030431516,20.91114983881,21.3352916641592,21.1130267395427,17.6371130446375,21.1504216376258,21.0122432857015,20.7938279191579,21.0128836516611,21.155797196823,22.8171394196845,24.1030293034595,19.4008898569685
"RMND5A",16.9626475238096,20.3048693228232,20.1313382682553,20.4968138016391,20.4064738826505,20.5547733809195,20.4130700526908,20.5981642974238,20.4914117748599,20.4821983954886,20.2669351975194,20.497841119276,25.1352695696845,25.0038194897356,29.0087805805352
"RMND5B",19.9413944104462,19.7680502162553,19.8761586863748,20.2572807913236,19.5535018046274,20.1957758902037,19.3180418359879,20.1088281511578,20.2244822160691,20.1402768440401,19.8678804812972,19.7814749810732,25.937091598615,22.2664728817189,23.6741675866349
"RNASEH1",21.4955813226942,21.2592450126598,21.3384513142176,21.3544667789636,20.9483415634679,21.1813027239133,21.481092847261,21.5985727836726,21.5405367362079,17.7011642975038,20.9534057281215,20.9778095546747,19.8554890097978,21.2629091970308,NA
"RNASEH2A",23.4115616737677,23.0665801456154,23.1194214949281,23.4678596189593,23.1821309217927,23.06812927896,23.1586808701227,22.7624122518942,23.2433617059317,23.2392423318288,22.9914439956398,23.1132747942435,25.4544012469225,16.1340652804046,NA
"RNASEH2B",23.1834559286724,22.9145126923749,22.985848710458,23.2171760062076,23.038915306374,22.9822214066263,22.9033890941344,23.0889169600144,23.0424238755404,23.0058083568244,22.967456890268,22.9496817553165,24.5646323164739,NA,20.9346000910563
"RNASEH2C",24.1804531832098,23.6687870818276,23.8611840474026,24.117577712444,23.8152553610086,23.7435346963309,23.875425399687,23.8905365819524,20.6613553712834,23.991581528565,20.3737158758365,23.7282111732984,19.9468477482876,20.6937174988538,22.6363117475856
"RNASEL",19.8052809920134,19.795216866185,19.7701863908526,20.0248326043033,19.9678608901857,19.8440007681916,19.5366171776294,20.1597469458657,16.4251995089444,16.4545242151737,19.8579339304179,19.9739495558361,23.0908018315034,20.7941254932301,21.2145248645515
"RNASET2",20.3295105926211,19.9595704328344,20.0430326253169,20.3379474106167,20.1252595826085,19.966174492167,19.7182836873102,19.7950995197572,20.0230355226865,20.1771542836845,20.2470490120921,20.4539879603991,20.2450675236723,24.181880025913,18.558192732937
"RND3",21.3315714002746,21.0286783806505,21.1906771147022,20.7746648226619,20.5779662790489,20.5046589887338,21.2067556443938,21.0226786818319,21.2853762536581,21.1948662429805,20.8899762365892,21.0326746750841,21.2647317929258,19.3662346901411,17.0461328268592
"RNF10",20.0786577076182,19.9953351762941,19.76381211129,17.0393260612204,20.0860584557624,20.0793350335267,19.6741715745058,19.8709140187216,19.8046163261459,19.9930157603739,19.9062491182464,20.0299301809543,20.7684121191139,25.9621828076222,20.5392440232211
"RNF11",20.3991235182327,20.6198250339431,20.5301681697272,20.629412654066,20.7612541680107,20.7256233788092,17.2569641950961,20.830502054258,20.5845762906527,20.4217772106037,NA,NA,25.8495814628971,21.8313145897646,21.7884526993591
"RNF111",19.5757977341125,19.3251055842683,19.4071889145035,19.6938986734006,19.37671256891,18.8676588162274,16.122726905571,19.535861975004,19.5403948404308,19.6128990857176,19.3441333354629,19.2500624282429,20.9585151919584,22.0826626589209,22.7049220770092
"RNF113A",23.0962324191099,23.051841039823,23.0313547451197,23.3465337517016,23.204548607933,13.1037795524516,22.8134825556242,22.7841411732348,23.0665197091673,23.1576724404126,23.1265447361133,23.1395869487092,23.2806725187925,21.6367870045103,19.6666002335779
"RNF114",22.5451303959405,22.0175213918665,22.1585277168178,22.8468808426277,22.3899605484114,22.1833224982402,22.3985135562107,22.0130977255462,18.9603470385572,22.6968694952793,19.0993169867694,22.5941696732783,19.3118813268315,23.4764032116612,25.6545007985906
"RNF115",21.4509323275555,21.313159277899,21.2206274881363,20.9813491744046,21.4336450347062,20.8142327454553,20.8673843265645,21.2777516547454,17.7254328308133,21.0817655769709,17.9837117586017,21.424948959529,23.6140759101805,20.8217373972812,22.0346139426314
"RNF121",23.8748993856105,23.9033661072087,23.9571770724928,23.9495707138699,24.0081332224807,23.8645029949042,20.5176645829352,23.7982343640049,23.9180838117528,23.855623880892,17.1686721181322,24.0476483190139,20.176231597647,21.3539641331997,23.3673938205069
"RNF123",20.5410994520217,20.7937572858983,20.775556432016,20.8572368893435,20.8064300469329,20.8207165439344,20.8137663196095,20.9412890882619,20.6139656763322,20.7759976109988,20.9196416964323,20.6017064172077,23.8678926379626,21.7716978045517,19.8178002936398
"RNF126",22.8949825797533,22.7123271571079,22.7985712737508,23.0091477590759,22.616214307722,22.7696740296211,22.3062469688672,22.6064208015888,19.1856376806181,22.7322897968974,22.5951101651733,19.3736341088543,22.2822363837974,27.2396901593784,20.9341897276895
"RNF13",20.512768428018,20.2949650762184,20.2281669354313,20.6770417052642,20.5495205371615,20.3513415090102,20.1810648817003,20.145017886042,20.218169428637,20.2655784219578,17.0806405934579,20.2514951240184,NA,23.7925999754802,24.3769373350394
"RNF130",15.3168118368582,19.0871442537405,18.3303654711489,18.4442586623308,18.8106281144235,18.0304085037731,18.6621537506945,18.7449816147429,19.0093010442883,18.9001946324461,18.5634830484829,18.8886867736249,22.9138196436167,22.9194485758855,21.6961444535542
"RNF135",20.5966993391674,20.8074178171989,17.4224343962778,20.2820182915536,20.3232274232756,20.1969070418884,20.2079449309195,20.435321304309,20.4271440139884,20.4188686528668,20.5496681179749,20.3685331042624,22.4894819770395,21.2281645862319,24.6335417783519
"RNF138",20.8601829690632,20.2066090011164,20.4060336868394,21.1437475339879,17.4419148073628,20.6792644557368,20.3221889345908,20.4202511803008,13.959730314814,20.8444805095948,20.5531605278558,20.5130991478882,23.904663284082,24.3058432739478,22.2407584384704
"RNF139",18.855452509744,19.3077767011386,18.8503028405903,19.5026744978591,18.8428781938586,19.364382631112,19.3807147049447,19.6738783827154,19.1642710715797,18.9860086589525,19.0278520154115,19.251526329157,23.140601386547,28.4869545698401,21.0088375502082
"RNF14",23.8470132700554,23.9183682061841,23.9424589328992,23.955189517749,24.1498578042617,23.9172187261173,20.2978230714937,23.5329686730315,23.647609605437,23.7672351985534,23.8656445523574,20.6249899558892,20.3438048832186,27.1634757912272,21.3527988715794
"RNF141",21.5171743685887,17.370440512121,20.8691276546826,21.0608852212814,20.8245252927941,20.8509284851109,21.0245715710327,NA,20.7270013981164,21.0523166323675,20.7449323573437,20.9255493693386,23.3750727168582,23.1164619978631,20.2327804224786
"RNF145",NA,19.8556806199311,19.4896186804972,20.2776585887758,19.8851631038518,20.0957395439015,19.5356152151036,20.2048063367125,19.6783319194484,NA,19.7414752158279,19.972310937859,18.8901158097534,24.364447290288,21.1591149729208
"RNF146",17.7352122323011,17.6062316901909,18.3896775485857,18.8424884624762,18.3914030370904,18.5885060327955,NA,13.9079234058736,11.3885555039826,17.8960012121306,18.8526178951757,18.6259085694541,21.3189956329221,25.3904251594056,25.5617973044988
"RNF149",21.52416720801,21.3859060984833,21.45446849011,21.2062971855844,21.334484438439,21.1454893930274,21.4822023353219,21.2876943457487,18.0790732587133,21.1413369539612,20.9007437466271,21.0420393926946,20.7730248814892,19.2388175479615,18.5666226831527
"RNF166",19.8162290024891,19.832349223504,15.9208413014204,19.965253038396,19.9179736791712,19.4951230812666,19.8957557263072,16.1951607094188,19.7218885475175,20.044045859364,19.6280271759568,19.8573568833722,23.2121395193126,22.1063178828081,22.524064596207
"RNF167",22.4912211624828,18.9870363521132,22.2704199529472,19.507459798371,19.2197782766944,22.5259293652171,21.9769668046618,21.7013838849211,22.115678396635,22.6063182281124,22.5081504454337,22.5451186094147,24.0054844936442,22.4014022013813,21.3935077722057
"RNF168",18.7366232392803,19.6310828902861,19.8997566654312,19.4546306390443,19.3759494008214,19.0219748982363,19.3462626663168,20.2730784617313,18.9979319749744,20.6148437176228,19.4109729886102,19.6221358493038,21.5605548793006,19.8836545822837,NA
"RNF169",21.9757167975197,21.8832928691557,18.6069184279492,22.0857165453089,21.8433613759485,18.5367063337562,21.8407302943049,21.9142340161852,21.8164184759712,22.0949014465502,21.8303372482632,21.9218885042093,24.3994441144877,20.8387653685028,19.7649153139938
"RNF170",20.5702096391495,20.6075867797042,20.5933446152618,20.578495237686,20.6676036136865,20.5312081957195,20.3380867363434,20.3928697580678,13.7343920907779,20.6571823530243,20.5014377844831,20.70144438194,19.90040693224,20.4732300992769,21.6136604385696
"RNF181",24.6315958396855,24.2339627876256,24.2625025804608,24.4624032930036,24.1212091629763,24.1172692744433,24.443199984183,24.5622648454887,24.5432021956661,24.4976594547503,24.3098184029098,24.3559999368769,23.9576655196932,19.5544333417066,22.4613140690486
"RNF185",22.8230591114245,22.4795271758639,22.7285657708405,22.3475310805268,22.3929438932449,22.8018821894706,22.2239713405111,22.1168176358656,22.2511862145229,22.4807832996286,22.2106472677552,19.316080406746,23.8509113216554,19.4093391380801,20.9729314206539
"RNF187",20.6501305421613,16.6888103377017,NA,20.5310901352571,NA,20.0988095864944,20.3096006942433,20.8591775928873,16.7539740488658,20.7131120967175,NA,19.9925124287336,16.7343920907779,18.2187051224778,22.2654848535156
"RNF19A",NA,18.6565924528744,19.0556425558431,19.5168234266158,18.2266614892432,15.2496319947483,19.1563966758541,18.7079286393647,18.4255478489103,15.7903994097101,19.2141246155789,19.3467496096185,25.1453152784051,24.8344996941356,25.2634964134026
"RNF2",23.6944409978048,23.6541939372203,23.6659025251694,23.9863713862957,20.4969561492555,23.7500742611707,23.6048684285707,23.6901820652272,23.6196375596433,23.7705648968184,23.5132582135342,23.6335780841008,23.2523007515656,26.8293944142223,20.7593380131473
"RNF20",20.1232967035726,23.2727463803311,23.2864401619908,23.638854584596,23.4463190384798,23.4967403067471,20.0241467838256,23.3803788867801,23.3534144666847,23.4544982355132,23.3302916059962,20.0499096883119,20.0727175020273,25.6952964024862,20.1134000774581
"RNF213",24.6533313271711,24.678636241783,18.0588267656123,24.389337704804,24.4860283707631,24.3834065484551,24.7203333023861,24.709692547895,21.3748213988892,24.5441517274907,24.5498998575352,24.5736058749538,17.8026804360994,19.5106077242996,23.7959574943532
"RNF214",19.3514978794863,22.5875461170738,22.5816695199057,22.7875718167434,22.6864513693628,22.5738376143389,22.5500271369135,22.503305561113,22.6967116132455,22.6969382449584,22.6064183164145,22.6659142322875,21.8762422633921,19.949413531534,NA
"RNF216",21.2473985064539,20.9445097568696,21.0498026936041,21.3426715283636,14.3545937581054,21.0988115136684,20.8485770975575,20.8011091637208,20.8949827647219,21.1113108144474,20.9198918782109,20.9697125299866,21.6685638827021,24.2210132476684,21.3912063474675
"RNF220",21.8767683501214,21.947062213693,21.9569946705628,21.9732604837284,22.0920647906351,21.8838022246708,21.7596362850028,21.8242762733296,21.938141998696,21.9175348857501,21.9375706622622,21.930449325277,22.1610122153468,25.5716036016515,NA
"RNF223",NA,NA,NA,18.5094077592948,NA,NA,18.0688569843231,17.8977804746652,NA,18.5551695238754,18.2756380318121,18.2068474378841,20.7429121767162,22.2111922982246,25.9068252177888
"RNF25",22.7608774737839,22.4946893502856,22.7091090611085,22.4128093781847,19.0063260785249,22.0970030137317,22.5983053950155,22.3040671775282,22.668051140475,22.2518550978394,22.2443408956001,22.3421490177077,21.7854740202982,21.3864387898409,24.7931894652903
"RNF31",22.3684875448532,22.2014024586497,22.2549135603516,22.4751795173197,22.3513908484216,22.3377909252526,22.266275844993,18.8783293683505,22.3990663941557,22.4119097023407,22.3924319422996,22.4199154425838,22.2109201059093,20.132067900762,20.9942933509394
"RNF34",21.4497547000692,21.2152485884919,17.7982186389691,21.4132741158165,21.2085606389677,21.3088239462215,21.2776375913551,20.802704887388,21.2591886828014,21.3215719780584,17.9231417506213,21.3768190623547,22.2558886882485,22.0492307022156,22.5782607320475
"RNF4",21.4112792590207,22.042253192502,22.0360515042902,22.344877225495,22.0196867544421,22.3158817406566,22.0609412778927,21.8201871445047,22.3053426021202,22.343424034325,21.9866454983482,22.0209341732473,NA,21.8029757957072,21.7935544936731
"RNF40",23.5145203559909,23.2486546538501,23.2873806906296,23.7105678875874,23.3814568737495,23.4708034534424,23.3261256512599,23.2917807016498,23.3615464004078,23.4225234527075,23.2845164568438,23.326300416138,23.5631607703777,27.1796046225037,22.2621857658673
"RNF41",21.2921536582386,20.7021058760946,20.5603822841858,21.0316137127964,20.6786199097286,20.6892779998487,20.7331072023607,19.9694357083997,20.812761739891,17.6577092196143,20.5374250723086,20.8800856932252,20.8078532908288,23.2533445961401,21.5836672340475
"RNF5",20.8600662418707,21.3612868240073,21.0377929176031,21.3903521412072,14.4050084652067,21.2614763192068,21.2416311771446,21.370816690401,21.0293034054254,21.2102658617289,20.9126233194848,21.1277217099437,18.8893375913833,21.5708586244713,23.2658598060713
"RNF6",19.2847924776796,16.1634531315908,19.3614105268898,19.7137204459045,19.2313969872047,19.5914913015291,19.5037519929825,19.3467885579835,19.1165673342235,19.481243653733,19.1290917988758,19.2873200935064,22.5379901873794,22.4674334094714,21.7919442406341
"RNF7",22.2727126412522,18.9567136254635,22.2870136867553,18.9258412582621,22.264507602052,22.0114958326595,18.9213063343965,21.9334907613907,21.8796041882573,21.5737350088217,22.0260350465355,22.0671346303797,NA,21.0581377580013,20.9739474544389
"RNF8",NA,NA,NA,NA,NA,18.3687238520138,14.7531122628461,18.7075377591547,NA,18.465642127732,NA,NA,22.3840762378484,23.1558711419217,23.2902402337067
"RNFT1",20.2481302576906,19.9583870384013,19.574589831905,20.5201966256171,19.7742674810668,19.8809525950841,16.1086265460556,20.5378231638307,19.298250555594,20.2395262770873,20.2598087648685,20.1490747674559,19.2005035373406,20.073208005305,23.4452604191531
"RNFT2",20.5570719287628,20.2984452315018,NA,NA,20.3491386595597,20.9253697160282,NA,NA,20.4139852697577,NA,NA,17.0315612162833,22.6903691197014,19.0477629608233,24.2288285232838
